Dernier,MA_150,MA_100,MA_50,RSI
0.005063802590997873,633.7906666666667,630.6990000000001,667.354,68.99644667371076
0.005021321025637153,640.8773333333334,649.736,696.7080000000001,60.0005913426751
0.005239393061155518,645.7013333333333,662.6560000000001,714.166,63.12954291035509
0.006424156717326721,663.2719999999999,699.342,760.65,77.77726368305191
0.0062438460732401075,716.1306666666667,773.344,852.02,49.54353151196254
0.006441149343471009,720.244,778.46,857.88,52.07626096241828
0.006685654352991599,724.7833333333333,784.1110000000001,863.95,55.28139224975902
0.007489971990487905,750.3660000000001,816.123,899.7459999999999,67.72255183786592
0.007604200199568954,758.4440000000001,826.3,914.0759999999999,66.75978179742123
0.007920451852809872,763.9546666666666,832.92,923.9860000000001,71.02733139664818
0.00725396329403946,769.4273333333334,839.01,932.11,53.609445478508846
0.007408784998909641,779.8526666666668,850.762,940.8739999999999,55.417445502384304
0.009075006395835675,810.8186666666667,886.65,957.2139999999999,78.67909129915893
0.009118431995982189,814.6253333333334,891.012,960.9579999999999,79.05970113926006
0.009947294537909133,846.9626666666667,929.03,1017.44,77.16531374959354
0.0081290835404703,896.5466666666666,987.737,1099.9080000000001,40.26975885850705
0.007182216650319132,898.8286666666665,989.766,1100.976,33.38530112872046
0.009121264100339569,978.5606666666667,1055.8210000000001,1145.426,55.65216554166766
0.010594902400963672,1015.9106666666667,1099.25,1149.858,75.86572556400972
0.011661661708910651,1036.6886666666667,1123.058,1168.524,84.20615784291358
0.016533825238392384,1141.1373333333333,1247.1490000000001,1384.932,78.74594728482056
0.01730982183231488,1157.104,1268.2269999999999,1423.316,81.230102396895
0.018676784202144282,1218.23,1353.605,1574.4979999999998,63.863317213272815
0.02455245670892481,1345.25,1522.983,1898.92,70.71376054436546
0.02539170363349549,1359.3493333333336,1539.431,1931.934,72.72167300900904
0.021069912384131532,1420.3493333333336,1608.6760000000002,2071.212,50.10486773183628
0.023289338165532723,1489.3739999999998,1695.265,2222.006,56.12571515375885
0.02234624741452473,1568.0153333333333,1799.1640000000002,2366.018,51.56899967962868
0.024099320011743794,1817.4060000000002,2153.673,2565.366,58.032763807296035
0.02852306701797348,1956.278,2358.105,2594.974,66.51709499377472
0.038406167190448634,2155.03,2616.39,2866.762,73.3474792718116
0.036768266837096414,2174.9240000000004,2639.921,2897.702,67.14567421052521
0.03903772646214468,2366.3206666666665,2857.015,3195.3319999999994,69.03768209774907
0.04177353927137508,2617.602666666666,3118.5570000000002,3704.14,61.27330869297437
0.03200466730798097,2886.6866666666665,3305.9829999999997,4052.3340000000003,41.277678517752896
0.052072958784385295,3650.3566666666666,4203.420999999999,4673.492,60.13794719544357
0.05582738512748718,3699.467333333333,4271.023,4747.308,66.79483888597156
0.06828958833475096,3958.168666666667,4661.841,5327.804,73.21267864388133
0.05958653164451804,4089.153333333333,4842.012,5605.406000000001,52.779377087462045
0.07146626538894706,4248.962666666667,5045.782999999999,5941.581999999999,64.87313932227454
0.10815334523446522,5042.036666666667,5965.389,7551.554,85.29512793422553
0.12781286964862082,5116.958,6058.982,7714.5740000000005,90.61415942640143
0.16344168649926413,6391.044666666667,7689.198,10631.088,66.75691832583581
0.14131728725940093,7638.142666666666,9405.989,13085.476,53.62475728207011
0.15807107260288328,7728.312,9533.415,13267.498,60.47333523474207
0.08196676431133136,9242.606666666668,11565.143999999998,13756.427999999998,31.396645740703747
0.10410910021212463,9859.724666666667,12015.434000000001,11439.152000000002,57.44580256128242
0.09092093425458543,9944.487333333333,12087.385,11247.232,48.05779549875769
0.10497666818026913,10409.09,12370.848999999998,10263.478000000001,57.79442443666576
0.08208665672912717,10784.718666666668,11817.027,9447.648000000001,45.8761265595627
0.06203630191365291,10908.144,10502.098999999998,9166.28,34.43940058468367
0.07267179781040574,10942.29,9600.49,8469.556,51.98742307932685
0.08171942719745338,10948.616,9405.875,8339.624,62.98557803960491
0.0822490307122837,10953.206666666667,9359.752,8301.532000000001,63.538142342868014
0.08115017422161974,10958.495333333334,9308.952000000001,8249.62,61.487118097649535
0.0859874084640271,10694.398000000001,8882.729,8292.608,54.79421326654466
0.07033436768078032,9227.592,8475.676,8481.796,44.72833914372835
0.06896362917180773,9081.178666666667,8385.705,8431.786,41.72255058265875
0.0607627989876171,8841.656,8160.969,8191.338000000001,34.95197588986572
0.058527324614857414,8808.644666666667,8126.043,8133.804,32.12366284115977
0.05542900244788221,8443.094000000001,7873.111,7473.335999999999,33.608509546884505
0.056667576086843655,8343.399333333335,7791.275,7287.545999999999,40.40032125351547
0.06050224538673801,8283.702666666666,7723.222999999999,7164.024,49.696522839000764
0.06729835180966749,7992.05,7634.3060000000005,6737.673999999999,63.95732557620703
0.07098008747426326,7815.268666666667,7598.092999999999,6845.776000000001,55.76314198296845
0.0698189246877369,7789.8679999999995,7584.629,6866.74,53.11577706840104
0.06804980349915934,7742.860666666667,7548.991,6906.644,49.107417445478745
0.05920608562584314,7462.601333333333,7052.691,6941.357999999999,45.22198808100839
0.05690547285286369,7408.656000000001,6851.472999999999,6967.714,37.531029662156946
0.0592126938693437,7362.725333333332,6800.714,6842.11,45.334635127764344
0.06189186459142646,7243.861333333333,6747.862999999999,6604.52,55.99077309907433
0.06065801112639398,7124.312666666666,6747.814,6570.6179999999995,51.766202018347386
0.058993677799039544,6684.427333333333,6633.206,6521.414000000001,48.52182586673713
0.059400556791716665,6677.674000000001,6616.078,6526.432000000001,51.63289940763823
0.05200026810587917,6660.842000000001,6521.804,6483.045999999999,20.648603512530926
0.03502180248337791,6570.980666666666,6392.897999999999,6166.732,11.97239745044648
0.03423447747202589,6542.996666666667,6342.282000000001,6060.57,15.707615127539526
0.036490720610073045,6051.747333333334,5618.968000000001,4713.032,54.55766192462276
0.03187344647275563,5849.060666666666,5439.08,4347.262,41.89414489473136
0.033973923871146804,5726.377333333334,5297.302,4081.422,48.948072187374706
0.03096056483489304,5514.808,4962.68,3758.6279999999997,38.89557300662402
0.031732785289672355,5274.145333333333,4609.258,3662.902,44.372416383287984
0.030149638953896177,5003.678666666667,4243.833,3676.0640000000003,38.32599826110334
0.03463097208205928,4350.294666666667,3686.518,3707.4559999999997,54.65333376212225
0.04648616092205766,3940.959333333333,3936.067,4225.92,69.77991326646205
0.047187578767902444,3983.6719999999996,4103.092000000001,4546.378,57.931072645726395
0.05323317753612585,4113.363333333334,4335.855,4931.662,71.46971773434682
0.05456237851452351,4129.515333333334,4361.33,4971.128000000001,74.52324358853141
0.06589079594404897,4192.405333333333,4455.888,5126.208,87.86688479046016
0.06748810280161205,4365.388666666667,4710.0509999999995,5570.947999999999,66.23353238494583
0.07610147618719455,4739.003333333333,5292.684,6444.8240000000005,62.50057375264533
0.07880519181370796,4770.662666666667,5338.543,6515.538,65.7763036588691
0.10950142690857874,5640.808,6595.534000000001,8296.591999999999,83.93103043569779
0.10014321007700494,5921.977333333333,6990.182000000001,8854.155999999999,55.668590070631254
0.09823625980970148,5969.635333333333,7056.323,8926.792000000001,54.15052723484258
0.08762058864345035,7204.239333333333,8638.675,10347.676,41.634019083418735
0.08845700346366366,7320.424666666667,8769.822,10454.98,42.8465639938571
0.09732526624141048,7451.088,8916.904,10589.82,52.69767610552992
0.10482467857975632,7861.573999999999,9418.387999999999,10967.332,54.43388692412476
0.09447428118831325,8174.048666666667,9754.006,10836.832,43.792774393753845
0.09608480453287745,8432.459333333332,9934.855,10744.226,46.98616535205012
0.09535600967824463,9252.83,10414.408,10481.14,49.852946830350014
0.07761665201839359,9550.083333333334,10556.388,10336.994,22.11243916670655
0.07639223890121905,9657.161999999998,10450.81,9908.436,29.03347758555057
0.07567666053358735,9690.968666666666,10388.157000000001,9821.41,29.058873981952814
0.07640828749257754,9768.851333333332,10090.535,9436.844000000001,39.91317563458866
0.07564361931608457,9788.654,9803.952,9152.46,43.75174608637172
0.06808473278623371,9773.664,9696.988000000001,8950.074,29.493814622487974
0.08797460168812302,9785.547333333334,9661.712,8871.698,65.63487460994526
0.0859090535768062,9854.025333333333,9588.936,8686.178,58.72706459583679
0.06338343955298066,9699.291333333333,9108.610999999999,8483.084,22.416641639658266
0.06812249417766547,9589.057333333332,8978.827,8410.796,37.08814735203985
0.06745317351453768,9283.978666666666,8698.246,8244.032000000001,40.85172186499376
0.06669983375547424,9081.219333333333,8404.258999999998,7978.686000000001,47.24677573727834
0.06565667531717209,9059.572666666667,8374.86,7938.838000000001,45.07144805382502
0.06598047924869938,8819.110666666667,7996.655,7462.7119999999995,46.1730620988143
0.06378276626737144,8786.778666666667,7981.186,7426.39,39.86156764290232
0.06733328109674187,8759.193333333333,7970.293,7400.028,51.4158543303975
0.06765142081955437,8728.279333333332,7963.422999999999,7378.0380000000005,52.30019358547996
0.06761082732376524,8696.152,7955.299,7355.542,52.169706969428354
0.07126046580564402,8667.280666666667,7950.805,7340.527999999999,61.47592061965494
0.07500450776610218,8646.222,7951.871,7339.474,68.2917381696517
0.07409729033695435,8623.171333333334,7949.624,7337.7519999999995,65.27798427987855
0.07204684678221024,8599.492666666665,7945.021,7332.6140000000005,58.94632589907637
0.07530093468884143,8581.454,7943.251,7343.797999999999,64.78419676307612
0.07376215798799755,8567.952000000001,7941.222999999999,7358.83,60.409586936973405
0.0753056548627704,8553.846666666666,7941.6179999999995,7376.1,63.10111160517327
0.07458630035599553,8539.018666666667,7941.459,7399.834,61.01904028459177
0.08136258204842334,8529.759333333333,7950.932,7434.106000000001,70.79482402431876
0.0812596822567718,8519.796666666667,7957.129,7467.215999999999,70.50566894669176
0.08039683446255629,8505.238000000001,7962.569,7491.5419999999995,67.99766788733143
0.08215462723370433,8492.974666666667,7966.032999999999,7521.27,70.31435969697046
0.08218483634684971,8484.806666666667,7969.573,7544.741999999999,70.35407945194858
0.08020141926189699,8475.481333333333,7973.956999999999,7567.934,64.27339920926343
0.07959440489463157,8463.836000000001,7977.332,7592.843999999999,62.49321337122219
0.08045064444534654,8454.513333333334,7981.842999999999,7621.532000000001,64.00756356235436
0.07993992162623209,8444.794666666667,7985.095,7649.266,62.38947440671796
0.07735893052187189,8431.683333333332,7987.474,7673.28,54.844005324067325
0.07768745462732812,8420.050666666666,7991.869000000001,7694.094,55.580407234814935
0.07675946843289283,8410.798666666667,7994.552,7710.31,52.95345168093764
0.07927248903267588,8404.910666666667,8001.145,7732.248,58.65269760605937
0.08171565105831022,8400.118666666667,8010.238,7759.092000000001,63.306611605237975
0.08653683670935908,8398.671333333334,8021.777000000001,7799.522,70.38940504172396
0.08579671343729675,8395.801999999998,8032.683999999999,7840.786000000001,68.2126159545428
0.087764081930891,8390.192000000001,8047.443,7886.772000000001,70.79779724660995
0.08627061889976523,8381.770666666667,8066.164000000001,7929.594,66.38418390254114
0.08657743020514821,8373.86,8085.753,7972.122,66.84151505170087
0.08613656596018252,8365.646666666667,8092.519,8017.204000000001,65.46334279071384
0.0857750006372235,8358.895333333332,8093.178999999999,8060.566000000001,64.29253832979143
0.08480547691221327,8350.447333333334,8089.821999999999,8106.374,61.135111797632455
0.0887505982820455,8345.174,8093.868,8166.343999999999,68.0179243066738
0.09026294200888715,8341.594000000001,8097.475,8216.264,70.1968644429538
0.09070286221906707,8339.682,8104.081999999999,8269.326,70.81964818112544
0.09142882496934249,8337.902,8111.5109999999995,8323.308,71.86450080420674
0.09384555402097458,8336.144666666667,8120.725,8383.214,75.06535578488109
0.09103799456802386,8332.891333333333,8126.26,8430.38,65.71248477431416
0.09458190115389373,8332.172666666667,8136.571999999999,8488.514000000001,70.67871045688591
0.09541453983496385,8332.214,8145.785,8549.502,71.71528662649595
0.09463476710189819,8332.078000000001,8155.028,8609.707999999999,69.24634317432461
0.0955589771571903,8332.993333333334,8164.969,8672.15,70.54085742222529
0.09154399721320933,8331.28,8171.811,8725.07,58.934921808229994
0.09177622977051458,8329.158666666666,8183.352000000001,8777.286,59.351511226720746
0.08959645345011674,8326.016666666666,8192.321000000002,8823.364,53.831435325650624
0.09391069242119435,8327.119333333332,8203.537,8881.296,61.46966925945221
0.08872794144718646,8324.304666666667,8212.261999999999,8929.556,50.63248098948744
0.08866185901218089,8323.639333333333,8220.16,8977.608,50.51020385796967
0.0894369115713176,8331.443333333333,8229.174,9031.958,51.97511789884135
0.08916502955300899,8339.598666666665,8239.118999999999,9078.21,51.40034468289693
0.09187440938823715,8352.124666666668,8253.783000000001,9129.527999999998,56.556223508960386
0.08923111198801456,8361.976666666667,8265.437,9175.332,50.88449070592854
0.08596947180309703,8369.368,8273.511,9206.494,44.90086070973267
0.08108975599532892,8374.376,8279.43,9219.386,37.748877248829515
0.08126251436112919,8377.938,8286.159,9234.566,38.124644375826186
0.08011928823553291,8380.57,8292.141,9251.668,36.552243175308014
0.07866736273498208,8381.767333333333,8301.299,9258.8,34.60043981921545
0.0786324334479077,8383.854666666668,8313.974,9269.118,34.55263922189802
0.08207627234648343,8388.899333333333,8329.780999999999,9283.462000000001,42.92478949877892
0.08072252646365514,8393.126666666667,8348.148,9296.462,40.71968925450428
0.08068948524615235,8398.966666666667,8364.571,9295.036,40.6647804268478
0.08354424643839277,8404.711333333333,8383.546,9299.876,47.27955718024309
0.08424755235380914,8411.057333333334,8399.787999999999,9308.034,48.79410086130634
0.08191578643289849,8413.198000000002,8414.399,9307.527999999998,44.254804438113666
0.07385656146657693,8409.676666666666,8417.313,9289.884,32.87217347332698
0.07290214229813942,8407.444666666666,8421.177,9274.42,31.828117598462555
0.07250753575767761,8404.69,8426.125,9259.406,31.38428684119421
0.07292196702864108,8402.380666666668,8432.494,9243.456,32.44967244120528
0.043570981503526444,8378.865333333333,8407.836000000001,9166.405999999999,14.856306324602741
0.050729597284200734,8361.646,8391.635,9109.99,25.469876861944385
0.046938353584452884,8342.861333333332,8369.47,9044.846,23.779261836803954
0.04867160145117028,8324.814666666667,8347.825,8985.34,26.191326441348266
0.04549681246654577,8305.358,8323.016,8913.784,24.65241333004404
0.04767847685651522,8287.383333333333,8300.383,8841.674,27.792188497273372
0.048625343746666376,8268.303333333333,8280.439,8761.356,29.17168867885124
0.05627768972031082,8254.728666666668,8269.802,8698.818,39.269650208678954
0.05659205330398015,8242.554666666669,8259.775,8632.777999999998,39.650298833996345
0.056411742659893536,8233.949333333334,8249.556999999999,8569.52,39.49738013654677
0.05297451200481836,8223.278666666665,8235.226,8498.33,36.599618374477174
0.05908052899933257,8208.682666666668,8229.107,8441.01,44.40295138059221
0.061683232903766046,8192.109333333332,8225.268,8389.97,47.37613964977542
0.061063002049499514,8173.104666666666,8223.021999999999,8339.67,46.73474717901944
0.06149914612053626,8156.557333333332,8224.14,8281.936000000002,47.27530179361799
0.0581789757788995,8136.304666666666,8215.114,8213.964,43.64420944893154
0.05686015918314558,8116.81,8205.796,8142.266,42.25586043996913
0.05361928776351551,8095.061999999999,8192.735999999999,8062.164000000001,38.97477373826232
0.05834512590119921,8076.134666666666,8185.083999999999,7986.954000000001,45.607219980006434
0.058548093380144876,8056.880666666666,8174.251,7918.122,45.879277181580136
0.06068161199603884,8039.815333333332,8167.407999999999,7846.302000000001,48.77941203332256
0.06221094834902476,8022.5093333333325,8162.73,7775.9580000000005,50.814049022038404
0.06160110187740198,8005.343333333333,8157.840999999999,7705.974,49.96176888136884
0.06274810414214144,7988.8,8154.306,7636.462,51.605837678092946
0.06194850667857409,7972.461333333333,8149.416,7573.762000000001,50.36353880250501
0.06723132533987614,7962.822,8149.524,7521.762000000001,57.62203048072164
0.06584265016997347,7952.026666666667,8147.401,7471.438,55.33149194364719
0.06750415139297054,7940.856000000001,8148.395,7415.493999999999,57.5079075968441
0.06682255827762743,7931.203333333333,8149.321,7369.085999999999,56.29611571835728
0.06280191412493169,7918.206666666667,8145.954000000001,7314.3,49.64990618099949
0.062846283759864,7905.438,8144.962,7257.965999999999,49.72045047279023
0.0633164130831893,7893.814,8140.707,7203.203999999999,50.5116405269316
0.06259611454162864,7882.913999999999,8135.352,7141.176000000001,49.233352476219835
0.06268674188106484,7871.938,8130.1359999999995,7084.94,49.40683689138274
0.06059287272617422,7859.4,8118.835999999999,7031.178000000001,45.53512110202154
0.06490239152332286,7851.914666666667,8108.135,6996.884,53.59526253455193
0.06443226219999756,7844.515333333334,8097.897,6961.227999999999,52.67937949813994
0.06627313003229544,7838.725333333334,8091.781,6931.893999999999,55.860164226688894
0.06525451649842394,7835.358666666667,8081.139,6903.478,53.70886253678361
0.06252247982833672,7832.432000000001,8069.233,6869.348000000001,48.33237089268001
0.06260744295905817,7829.221333333333,8055.782000000001,6828.102,48.50501296462225
0.06516011301984456,7830.476,8045.797,6795.1320000000005,53.52910935939511
0.06870590767528603,7832.961999999999,8032.39,6769.744000000001,59.44762600602262
0.06885034499751248,7835.235333333334,8019.245,6738.6140000000005,59.67293525528894
0.069195861729113,7835.434,8007.38,6706.726,60.24199990147475
0.0705033499074374,7837.115333333334,7995.0380000000005,6682.548000000001,62.404020222432344
0.07132560420586379,7837.270666666667,7983.535,6677.186,63.73945485594155
0.07114529356177718,7838.606,7973.941999999999,6673.464,63.20922813481689
0.08081220976830555,7847.7693333333345,7975.232,6691.057999999999,75.14625881338878
0.07947262440726417,7856.641333333333,7974.196,6704.936,71.67572235293085
0.08129083540470301,7866.84,7975.6269999999995,6784.848000000001,73.46688899318733
0.08265685373974661,7878.585999999999,7981.2390000000005,6852.488,74.75837977063925
0.08189407363282523,7888.4946666666665,7985.695,6926.544,72.63239089057485
0.08179211787595951,7897.453999999999,7991.026,6996.712,72.33628001588511
0.08298443381041706,7907.388,7994.958,7076.1320000000005,73.68727614059942
0.08440426212825092,7918.234666666666,7997.806,7153.937999999999,75.23808045496226
0.09222464629376664,7935.728000000001,8003.831,7246.306,81.65236499915876
0.09058580190562864,7952.864666666666,8008.904,7318.99,77.1426138519226
0.08821061038457147,7968.508666666666,8009.3769999999995,7385.976000000001,71.02034773535216
0.08050917460206575,7978.713999999999,8003.274,7437.028,55.60955386523287
0.07900815929265362,7987.544666666667,7995.256000000001,7492.182,53.18714737222907
0.08121720069141108,7999.098,7990.045,7539.08,56.21038415399157
0.08579482536772517,8013.566,7990.066000000001,7590.161999999999,61.726420813951094
0.09032336023517795,8032.731999999999,7995.911,7652.152000000001,66.25505233645808
0.08597702408138336,8050.763333333333,7992.972999999999,7704.01,59.035186503176355
0.08655760547464654,8064.786666666667,7989.047999999999,7764.1320000000005,59.66743879387865
0.08937271720588362,8081.534666666668,7987.639,7833.012,62.67552542187507
0.08987305564235433,8098.43,7985.991,7909.817999999999,63.200847040350595
0.09027521446110247,8115.877333333334,7982.209,7977.463999999999,63.64377063746872
0.08781128367018068,8129.320666666666,7978.791,8039.46,58.961314229627746
0.08353197398617745,8140.895333333332,7967.085999999999,8087.87,51.82914296136542
0.08457702049405118,8153.571333333334,7955.606,8135.253999999999,53.31434206066367
0.08464593503341412,8166.586000000001,7945.025,8184.076,53.41634057089599
0.08040910691477161,8176.701333333333,7928.977,8221.492,46.66600124194772
0.08201396605062106,8187.611333333333,7918.8820000000005,8264.002,49.28060736101542
0.0814881386749339,8197.751333333334,7907.984,8294.206,48.442651789914294
0.08485456672107455,8209.762,7902.960999999999,8334.483999999999,53.85271035961147
0.08837676050687118,8225.164666666666,7897.099,8378.704,58.7319679632452
0.08698525323261112,8240.020666666667,7895.253000000001,8421.42,56.203665058464594
0.08951243435418109,8256.638666666668,7896.154,8478.008,59.604771259160366
0.08726846366834926,8273.223999999998,7893.857,8529.748,55.484554874345875
0.09420239917000463,8292.198666666667,7899.193,8595.182,63.80949228127259
0.08795572099240714,8306.537333333334,7895.0419999999995,8648.908,54.01009785377779
0.08927359355337527,8321.835333333334,7895.087,8705.234,55.56066462073102
0.09047440580090496,8335.403999999999,7899.8589999999995,8768.54,56.98380060188483
0.08893374103048951,8345.240666666667,7908.168000000001,8819.452,54.569206108015464
0.08929625038823433,8355.973999999998,7916.678000000001,8872.128,55.051820923683195
0.08998539578186379,8368.642,7927.129,8922.364,56.008562822443
0.09031864006124898,8379.247333333333,7939.471,8975.464,56.49084352322304
0.09023273289574175,8390.878666666667,7951.759,9034.17,56.31943146676242
0.09127117116011492,8402.153333333334,7961.499,9094.896,57.979259088005584
0.08564849997592713,8409.965333333334,7966.717000000001,9138.302,47.46269670459601
0.08737985977307293,8414.214666666669,7973.804,9177.864,50.44348559625531
0.08742422940800523,8418.568,7977.913999999999,9217.214,50.52096172314285
0.08623474557790506,8422.690666666665,7980.019,9253.312,48.33911991616274
0.0869909174413259,8426.106000000002,7985.395,9288.242,49.82268207732216
0.0879170155661896,8430.154,8000.289000000001,9323.392,51.65384530902402
0.08736097907735706,8435.21,8015.605,9357.746,50.463084910258715
0.08663879246622481,8440.184666666666,8030.5740000000005,9370.09,48.88676680245943
0.08593926268995161,8444.060666666668,8044.362999999999,9383.79,47.34408191995845
0.08636219027398723,8448.596000000001,8089.691,9394.534,48.40417729387082
0.0857731125676519,8454.538,8126.812000000001,9401.136,46.98528041874169
0.08942935929303125,8462.83,8171.821999999999,9417.1,55.67096170828239
0.08887143473462712,8471.383333333333,8214.405,9432.098,54.21139918176067
0.08582597851565636,8476.011333333334,8257.125,9438.117999999999,46.97211447401531
0.08531147955739875,8478.550666666668,8296.989,9440.04,45.857982075980146
0.08448544911982918,8477.102,8334.975,9423.644,44.05142019901494
0.08305334834978,8475.164666666667,8363.338,9407.686,41.0332998336131
0.08414559659694341,8472.609333333334,8392.525,9399.073999999999,44.1748157751366
0.0847252339554208,8471.518,8422.517,9408.006,45.82433134324446
